;23.0;25860;-52.4;-85.1;1;0.01;95;14;648.5;648.6;648.5
;21.0;26446;-52.2;-85.1;1;0.01;120;16;666.2;666.4;666.2
;20.0;26760;-52.1;-85.1;1;0.01;135;12;675.9;676.1;676.0
;19.0;27094;-51.8;-84.9;1;0.02;80;10;686.9;687.1;686.9
;18.0;27447;-51.4;-84.8;1;0.02;100;14;698.7;698.9;698.7
;17.0;27819;-51.1;-84.6;1;0.02;0;0;711.3;711.5;711.3
;14.5;28856;-50.1;-84.1;1;0.02;323;3;747.7;748.0;747.7
;10.0;31310;-46.3;-82.3;1;0.05;235;10;845.6;846.2;845.6
;9.4;31721;-45.9;-81.9;1;0.05;235;10;862.2;862.9;862.2
;9.0;32013;-44.6;-81.4;1;0.06;235;10;878.1;878.9;878.2
;8.1;32721;-41.3;-80.3;1;0.08;289;15;917.9;919.0;917.9
