;372.0;7930;-30.1;-40.9;34;0.29;250;16;322.4;323.5;322.4
;364.0;8083;-31.4;-41.2;38;0.29;240;16;322.6;323.7;322.7
;355.0;8259;-33.0;-41.5;42;0.28;255;16;322.9;324.0;322.9
;321.0;8968;-39.1;-42.9;67;0.27;255;19;323.8;324.9;323.9
;300.0;9430;-42.7;-50.7;41;0.12;255;21;325.1;325.6;325.1
;298.0;9475;-42.9;-51.9;37;0.11;255;21;325.4;325.9;325.4
;280.0;9888;-46.7;-52.9;49;0.10;250;21;325.8;326.2;325.8
;271.0;10105;-48.7;-53.4;58;0.10;255;20;325.9;326.3;325.9
;261.0;10350;-49.9;-62.9;20;0.03;261;18;327.7;327.8;327.7
;255.0;10501;-50.7;-63.1;21;0.03;265;17;328.8;328.9;328.8
;250.0;10630;-51.3;-63.3;23;0.03;260;17;329.7;329.8;329.7
;235.0;11028;-53.0;-62.9;29;0.03;250;19;332.9;333.1;332.9
;223.0;11366;-54.5;-62.5;37;0.04;266;17;335.7;335.9;335.7
;217.0;11540;-54.8;-64.2;30;0.03;275;16;337.9;338.1;337.9
;209.0;11779;-55.1;-66.7;22;0.02;260;14;341.0;341.1;341.1
;203.0;11965;-55.4;-68.5;18;0.02;235;12;343.5;343.6;343.5
;200.0;12060;-55.5;-69.5;16;0.02;235;12;344.7;344.8;344.7
;194.0;12254;-56.5;-71.5;13;0.01;240;16;346.1;346.2;346.1
;186.0;12522;-55.7;-77.7;5;0.01;246;14;351.6;351.6;351.6
;161.0;13440;-56.1;-81.5;3;0.00;265;10;365.7;365.8;365.7
;153.0;13764;-56.2;-82.8;2;0.00;235;16;370.9;370.9;370.9
;150.0;13890;-56.3;-83.3;2;0.00;250;17;372.9;372.9;372.9
;146.0;14062;-56.2;-83.6;2;0.00;265;17;375.9;375.9;375.9
;138.0;14421;-56.0;-84.3;2;0.00;250;14;382.4;382.4;382.4
;123.0;15153;-55.6;-85.7;1;0.00;255;17;396.0;396.0;396.0
;115.0;15581;-55.3;-86.5;1;0.00;275;21;404.1;404.1;404.1
;111.0;15806;-55.2;-87.0;1;0.00;300;10;408.5;408.5;408.5
;103.0;16282;-54.9;-87.9;1;0.00;245;11;417.8;417.8;417.8
;101.0;16407;-55.4;-87.8;1;0.00;230;12;419.2;419.2;419.2
;100.0;16470;-55.7;-87.7;1;0.00;235;14;419.8;419.8;419.8
;95.0;16796;-55.1;-87.8;1;0.00;260;16;427.1;427.2;427.2
;91.0;17070;-54.6;-88.0;1;0.00;230;10;433.4;433.4;433.4
;88.0;17283;-54.3;-88.1;1;0.00;255;12;438.3;438.3;438.3
;86.7;17378;-54.1;-88.1;1;0.00;248;11;440.5;440.5;440.5
;78.0;18051;-54.6;-88.6;1;0.00;200;10;453.0;453.0;453.0
;77.0;18133;-54.6;-88.7;1;0.00;220;14;454.6;454.6;454.6
;74.0;18386;-54.8;-88.8;1;0.00;235;12;459.4;459.4;459.4
;72.0;18561;-55.0;-89.0;1;0.00;270;10;462.7;462.7;462.7
;70.0;18740;-55.1;-89.1;1;0.00;305;6;466.1;466.2;466.1
;68.0;18925;-55.1;-89.1;1;0.00;0;0;470.0;470.0;470.0
;61.0;19619;-55.1;-89.1;1;0.00;185;10;484.9;484.9;484.9
;57.0;20053;-55.1;-89.1;1;0.00;250;12;494.3;494.4;494.3
;51.0;20763;-55.1;-89.1;1;0.00;0;0;510.3;510.3;510.3
;50.0;20890;-55.1;-89.1;1;0.00;30;4;513.2;513.2;513.2
;35.0;23159;-56.5;-89.6;1;0.00;20;10;564.5;564.5;564.5
;34.0;23343;-56.6;-89.7;1;0.00;55;12;568.9;568.9;568.9
;33.6;23418;-56.7;-89.7;1;0.00;68;12;570.7;570.7;570.7
;32.0;23729;-55.8;-89.6;1;0.00;120;12;581.2;581.3;581.2
;30.0;24140;-54.5;-89.5;1;0.00;90;8;595.5;595.5;595.5
;27.0;24821;-53.9;-89.4;1;0.00;85;10;615.4;615.5;615.4
;25.0;25318;-53.4;-89.3;1;0.01;95;2;630.4;630.5;630.4
;24.0;25582;-53.2;-89.3;1;0.01;60;10;638.5;638.6;638.5
;23.0;25857;-52.9;-89.2;0;0.01;80;14;647.0;647.1;647.1
;21.0;26445;-52.4;-89.2;0;0.01;260;2;665.7;665.8;665.7
;20.0;26760;-52.1;-89.1;0;0.01;40;10;675.9;676.0;676.0
;19.8;26825;-52.1;-89.1;0;0.01;51;10;677.9;678.0;677.9
;19.0;27094;-51.0;-88.4;0;0.01;95;12;689.4;689.5;689.4
;18.0;27448;-49.5;-87.5;0;0.01;130;10;704.8;705.0;704.8
;17.0;27821;-47.9;-86.6;0;0.01;190;14;721.5;721.6;721.5
;16.5;28016;-47.1;-86.1;0;0.01;197;12;730.3;730.5;730.3
;16.0;28219;-47.4;-86.3;0;0.01;205;10;735.7;735.9;735.8
;15.0;28643;-48.0;-86.7;0;0.01;0;0;747.3;747.5;747.3
;12.7;29736;-49.7;-87.7;0;0.01;321;2;778.0;778.1;778.0
;10.0;31320;-43.3;-83.3;0;0.04;265;6;856.8;857.3;856.8
;9.2;31882;-42.3;-83.3;0;0.04;273;6;881.3;881.8;881.3
